"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","symbol","entrez","name"
"ENSG00000085117",3114.20548141785,1.42947650463044,0.0547746235181918,26.0974227263411,3.89984433905154e-150,3.56993204154917e-148,"CD82","3732","CD82 molecule"
"ENSG00000101290",1758.73428502496,1.54280726949116,0.0591378476842649,26.0883229590661,4.94671360538721e-150,4.5002879701356e-148,"CDS2","8760","CDP-diacylglycerol synthase 2"
"ENSG00000109189",2091.9060865614,1.4601182034467,0.0559766928875956,26.0843956319231,5.4811954042963e-150,4.95594220052263e-148,"USP46","64854","ubiquitin specific peptidase 46"
"ENSG00000117143",1623.79807423536,-1.69881909647124,0.0653660670866245,-25.9893117666071,6.54082966908112e-149,5.87797241847058e-147,"UAP1","6675","UDP-N-acetylglucosamine pyrophosphorylase 1"
"ENSG00000109321",3907.19054249844,7.47916568575078,0.288067503948615,25.9632398074477,1.28882642604908e-148,1.15119538588553e-146,"AREG","374","amphiregulin"
"ENSG00000113810",918.429735878976,-1.98566035842251,0.0766078875722175,-25.9197900027023,3.98507362514819e-148,3.5380731980382e-146,"SMC4","10051","structural maintenance of chromosomes 4"
"ENSG00000145386",450.26224000273,-3.10889812508228,0.120040919854999,-25.8986529663186,6.89649522068059e-148,6.08626027319704e-146,"CCNA2","890","cyclin A2"
"ENSG00000151617",710.546799779895,2.15452232894923,0.0832907837670182,25.8674757458866,1.54742340040455e-147,1.35749559971204e-145,"EDNRA","1909","endothelin receptor type A"
"ENSG00000110047",3014.55720899113,-1.20897759515273,0.0467677326269368,-25.8506779620186,2.39076660663889e-147,2.08491823956474e-145,"EHD1","10938","EH domain containing 1"
"ENSG00000151012",4009.60870282584,1.45380413994765,0.0563313179732289,25.8080973826773,7.19285368134817e-147,6.23578103268879e-145,"SLC7A11","23657","solute carrier family 7 member 11"
"ENSG00000196230",17874.1195224617,-1.05868183028288,0.0411586151541716,-25.7219983305386,6.63381998234002e-146,5.71749935086124e-144,"TUBB","203068","tubulin beta class I"
"ENSG00000100219",1292.73730450521,-1.75351824101638,0.0683097884916945,-25.6700874023286,2.5231680306031e-145,2.1620029322691e-143,"XBP1","7494","X-box binding protein 1"
"ENSG00000130340",2836.38350867057,1.32523688102026,0.0516721525349664,25.6470229321969,4.56405935016432e-145,3.88815645680472e-143,"SNX9","51429","sorting nexin 9"
"ENSG00000182718",28278.3402998713,-0.98825121538603,0.0385656398049527,-25.6251736100879,7.99801605574923e-145,6.77441153043863e-143,"ANXA2","302","annexin A2"
"ENSG00000158710",4951.47819637121,-1.05787565285769,0.041354318213974,-25.5807784663278,2.49673770165926e-144,2.10268115697453e-142,"TAGLN2","8407","transgelin 2"
"ENSG00000164465",2941.35331768419,1.62321277604161,0.063467445127608,25.5755178545154,2.85692740377477e-144,2.39235204982003e-142,"DCBLD1","285761","discoidin, CUB and LCCL domain containing 1"
"ENSG00000171241",406.777106119105,-3.16899768726396,0.124227297513166,-25.5096725977485,1.53970429366817e-143,1.2820430440724e-141,"SHCBP1","79801","SHC binding and spindle associated 1"
"ENSG00000091136",13741.7986166577,1.03363762593049,0.0405808192376816,25.4710881975171,4.12320379566466e-143,3.41392008654527e-141,"LAMB1","3912","laminin subunit beta 1"
"ENSG00000178105",1002.41705891287,1.80811839026806,0.0710165911887687,25.4605066224865,5.40061576079576e-143,4.44660754651441e-141,"DDX10","1662","DEAD-box helicase 10"
"ENSG00000116017",1240.61918348325,1.61349394134502,0.0634210241146167,25.4409947469322,8.88060033646639e-143,7.27123820882454e-141,"ARID3A","1820","AT-rich interaction domain 3A"
"ENSG00000122729",2756.95550510449,-1.26418730730246,0.0499551211690319,-25.3064606334325,2.71181107774878e-141,2.20810340684318e-139,"ACO1","48","aconitase 1"
"ENSG00000127955",1237.15518256482,1.61939777137303,0.0642144751510115,25.2185783277795,2.5058500546029e-140,2.02918780795261e-138,"GNAI1","2770","G protein subunit alpha i1"
"ENSG00000166833",556.856531079937,-2.37829288222968,0.0943256733172039,-25.2136327109144,2.83922956102011e-140,2.2865882661374e-138,"NAV2","89797","neuron navigator 2"
"ENSG00000050405",2131.92988407929,-1.55950415458166,0.0620491082035512,-25.1333854705169,2.14734042002178e-139,1.71997299512396e-137,"LIMA1","51474","LIM domain and actin binding 1"
"ENSG00000128965",2124.44876634206,1.4055642465019,0.0559821198383746,25.1073780442735,4.1312440915732e-139,3.2911500227895e-137,"CHAC1","79094","ChaC glutathione specific gamma-glutamylcyclotransferase 1"
"ENSG00000119139",934.406871097792,-1.97322411634405,0.0786211034434488,-25.0978939485805,5.24371920961185e-139,4.15494267264836e-137,"TJP2","9414","tight junction protein 2"
"ENSG00000138764",921.332962951573,1.91563311384433,0.0764403452129447,25.0604979413401,1.34150770206663e-138,1.05728024134e-136,"CCNG2","901","cyclin G2"
"ENSG00000169826",1948.50883733891,1.75776345283529,0.070204511517554,25.0377563327362,2.37347846714827e-138,1.86065561961868e-136,"CSGALNACT2","55454","chondroitin sulfate N-acetylgalactosaminyltransferase 2"
"ENSG00000022840",1812.56672576679,-1.39013017856792,0.0556427613433348,-24.9831270951912,9.32627119777837e-138,7.27251772025702e-136,"RNF10","9921","ring finger protein 10"
"ENSG00000075213",5605.07446406258,1.13270774581785,0.0455250133934987,24.8809975304611,1.19488387934209e-136,9.26852558618092e-135,"SEMA3A","10371","semaphorin 3A"
"ENSG00000184117",601.648439964638,-2.19696953727668,0.0885452910366246,-24.8118167725933,6.68400711800751e-136,5.15753386938192e-134,"NIPSNAP1","8508","nipsnap homolog 1"
"ENSG00000112186",594.764952135933,-2.53736074346245,0.102393456094884,-24.7804971160576,1.45498953951269e-135,1.11685603298635e-133,"CAP2","10486","cyclase associated actin cytoskeleton regulatory protein 2"
"ENSG00000112245",6125.61860488633,1.14057903777314,0.0461089573276087,24.7366044230671,4.32099314955563e-135,3.2996267895415e-133,"PTP4A1","7803","protein tyrosine phosphatase 4A1"
"ENSG00000197594",381.182790486167,-3.06334361005445,0.123854621094799,-24.7333816290128,4.68015360252863e-135,3.55546926773541e-133,"ENPP1","5167","ectonucleotide pyrophosphatase/phosphodiesterase 1"
"ENSG00000172216",1647.22428540748,1.97002714131631,0.0797054371057861,24.7163457456694,7.1365367255997e-135,5.39375785958402e-133,"CEBPB","1051","CCAAT enhancer binding protein beta"
"ENSG00000112893",4969.97864352219,1.16532397140578,0.0471548200307542,24.712722276233,7.80626098096414e-135,5.86983032333926e-133,"MAN2A1","4124","mannosidase alpha class 2A member 1"
"ENSG00000095303",4934.95564410681,1.44995612066305,0.0587754218907287,24.6694293978648,2.27740452462676e-134,1.70377603471824e-132,"PTGS1","5742","prostaglandin-endoperoxide synthase 1"
"ENSG00000013810",552.986640142839,-2.544958949571,0.103319860005945,-24.6318466694068,5.76032733198695e-134,4.28766182923352e-132,"TACC3","10460","transforming acidic coiled-coil containing protein 3"
"ENSG00000166086",1065.59139838825,-1.65755720345113,0.0674223903996872,-24.5846697754996,1.8427540757975e-133,1.36474922457807e-131,"JAM3","83700","junctional adhesion molecule 3"
"ENSG00000163110",1686.05792564461,-1.5912145928582,0.0647776271313763,-24.5642618188381,3.04531270917485e-133,2.24409093539095e-131,"PDLIM5","10611","PDZ and LIM domain 5"
"ENSG00000150471",361.934827073374,4.01054310963882,0.163786564842337,24.4863985852528,2.06226388929879e-132,1.51212165176545e-130,"ADGRL3","23284","adhesion G protein-coupled receptor L3"
"ENSG00000126787",369.945435388785,-3.1077185819689,0.127266680593918,-24.4189489932953,1.07604400264837e-131,7.85085965892658e-130,"DLGAP5","9787","DLG associated protein 5"
"ENSG00000174780",2113.12662726014,-1.48883912809057,0.0610140103563781,-24.4015943124272,1.64482241109361e-131,1.19415727560087e-129,"SRP72","6731","signal recognition particle 72"
"ENSG00000057608",3760.72007296674,-1.11098041989069,0.0455393827995942,-24.3960359493628,1.88415029663436e-131,1.36120622900967e-129,"GDI2","2665","GDP dissociation inhibitor 2"
"ENSG00000180801",1754.25149799141,-1.79259333192984,0.0735280589337449,-24.379717864511,2.80697465500335e-131,2.01800938855802e-129,"ARSJ","79642","arylsulfatase family member J"
"ENSG00000130176",930.891057346889,-1.89412540598535,0.0777152671796802,-24.3726294037704,3.33738191537155e-131,2.38768614896825e-129,"CNN1","1264","calponin 1"
"ENSG00000070669",959.561594045913,-2.13885806176134,0.0878714944898018,-24.3407497980994,7.26430617985351e-131,5.17204562698942e-129,"ASNS","440","asparagine synthetase (glutamine-hydrolyzing)"
"ENSG00000085832",605.654170098824,-2.0867969772198,0.0858107005301628,-24.318610200441,1.24600690024837e-130,8.82867773839448e-129,"EPS15","2060","epidermal growth factor receptor pathway substrate 15"
"ENSG00000182871",6966.04805606542,1.04719561626985,0.0431513602541742,24.2679630514903,4.2733902421665e-130,3.01345576024162e-128,"COL18A1","80781","collagen type XVIII alpha 1 chain"
"ENSG00000183955",461.365005299309,-2.45277601864129,0.101351264186209,-24.200744197279,2.18494838726791e-129,1.53341758721688e-127,"KMT5A","387893","lysine methyltransferase 5A"
"ENSG00000137872",1248.4907971535,1.80789895933209,0.0747810991795889,24.175881060405,3.99088874538685e-129,2.78756958907637e-127,"SEMA6D","80031","semaphorin 6D"
"ENSG00000120802",815.817509505704,-1.9292357329408,0.0798965343897808,-24.1466760439055,8.0917832640189e-129,5.62531612005239e-127,"TMPO","7112","thymopoietin"
"ENSG00000176619",2255.35802338392,-1.25066284649051,0.051852104477851,-24.1198088117087,1.54924384001565e-128,1.0719603621667e-126,"LMNB2","84823","lamin B2"
"ENSG00000143248",679.495343922114,2.03805120068995,0.0845080258915882,24.1166584970815,1.67176033711352e-128,1.15132728263454e-126,"RGS5","8490","regulator of G protein signaling 5"
"ENSG00000138778",450.871623803202,-2.60090358369557,0.10788618305188,-24.1078469005143,2.06826233416592e-128,1.41776978050871e-126,"CENPE","1062","centromere protein E"
"ENSG00000136108",749.956363794828,-2.02783183743919,0.084121117846381,-24.1060971294074,2.15752735234531e-128,1.47211287587339e-126,"CKAP2","26586","cytoskeleton associated protein 2"
"ENSG00000132510",1120.05262837464,2.03191724769292,0.0843251895193404,24.0962073050176,2.73936989982333e-128,1.8604992434837e-126,"KDM6B","23135","lysine demethylase 6B"
"ENSG00000206538",1272.58071138268,-1.63652025659729,0.067923876854317,-24.0934459631522,2.92816572793586e-128,1.97960121551921e-126,"VGLL3","389136","vestigial like family member 3"
"ENSG00000138160",450.256121980529,-2.57259579571638,0.106782845509586,-24.0918453094175,3.04349458350495e-128,2.04817457405004e-126,"KIF11","3832","kinesin family member 11"
"ENSG00000183087",7251.69353875924,-1.28493645302042,0.0533739682305123,-24.0742162447248,4.65665419339424e-128,3.11953497737474e-126,"GAS6","2621","growth arrest specific 6"
"ENSG00000138685",3034.69182901513,1.52420420880773,0.0634942647949149,24.0053840095774,2.44312688077153e-127,1.62926714790999e-125,"FGF2","2247","fibroblast growth factor 2"
"ENSG00000196954",1646.04498038007,1.47071757770285,0.0612758539111659,24.0015843734304,2.6768506796619e-127,1.77709123048906e-125,"CASP4","837","caspase 4"
"ENSG00000103241",3621.65221195857,1.20921997392822,0.0505707415969895,23.9114542469001,2.32799935302119e-126,1.53856746479042e-124,"FOXF1","2294","forkhead box F1"
"ENSG00000170017",5496.29709942867,-1.21291838806053,0.0507353263946396,-23.9067820048297,2.60364706248968e-126,1.71306028602558e-124,"ALCAM","214","activated leukocyte cell adhesion molecule"
"ENSG00000152578",320.281587756857,4.79254759634816,0.200589345252089,23.892333814267,3.67966231245238e-126,2.41026058492992e-124,"GRIA4","2893","glutamate ionotropic receptor AMPA type subunit 4"
"ENSG00000077238",1496.22837370371,1.84493643113742,0.0773561320042017,23.849905409402,1.01493100065902e-125,6.61860756093482e-124,"IL4R","3566","interleukin 4 receptor"
"ENSG00000130227",1119.09057857363,-1.53811627953447,0.0645646596666893,-23.8228821692067,1.93496060302203e-125,1.25627530252593e-123,"XPO7","23039","exportin 7"
"ENSG00000124795",1373.42152304554,-1.49727045987272,0.0628971091153235,-23.805075955517,2.9590517821242e-125,1.91274145460291e-123,"DEK","7913","DEK proto-oncogene"
"ENSG00000137807",569.129258708053,-2.41742148080289,0.101650558214461,-23.7816842648581,5.16763912461376e-125,3.32579324971867e-123,"KIF23","9493","kinesin family member 23"
"ENSG00000133657",7582.2834927043,1.11916996011896,0.0470619445884561,23.7807844513396,5.27961044615835e-125,3.38308255458616e-123,"ATP13A3","79572","ATPase 13A3"
"ENSG00000105894",2459.30427166169,1.24018258395285,0.0523204594447275,23.703587413314,3.31127625940301e-124,2.11262292255764e-122,"PTN","5764","pleiotrophin"
"ENSG00000164050",1279.7844491408,1.61109105903202,0.0680399166169186,23.6786160115813,5.98935680880839e-124,3.80479054518181e-122,"PLXNB1","5364","plexin B1"
"ENSG00000169679",337.231679499979,-3.03236821343361,0.128306142148274,-23.633850746828,1.73024342673486e-123,1.0944346619407e-121,"BUB1","699","BUB1 mitotic checkpoint serine/threonine kinase"
"ENSG00000026025",27065.0508484239,-0.912827155231229,0.0386345644111779,-23.6272148824105,2.02455705844877e-123,1.27512486869307e-121,"VIM","7431","vimentin"
"ENSG00000058668",11001.8331862377,-1.21109966485915,0.0512947016581887,-23.6106191421001,2.99823715972793e-123,1.88034124510937e-121,"ATP2B4","493","ATPase plasma membrane Ca2+ transporting 4"
"ENSG00000244405",708.442649750106,-1.94726997872444,0.0824915530295798,-23.6056893973882,3.36899590474371e-123,2.10390939169969e-121,"ETV5","2119","ETS variant transcription factor 5"
"ENSG00000137962",747.210466132633,-2.18043253930011,0.0923899175256705,-23.6003299677616,3.8241632141231e-123,2.37808090505258e-121,"ARHGAP29","9411","Rho GTPase activating protein 29"
"ENSG00000235162",2094.46407356622,-1.58967533125295,0.0673979764813166,-23.5863955306377,5.31582600950414e-123,3.29179175328034e-121,"C12orf75","387882","chromosome 12 open reading frame 75"
"ENSG00000180398",6314.02540084802,-0.968905072913603,0.041132918826974,-23.5554660487215,1.1034564729904e-122,6.80449435101781e-121,"MCFD2","90411","multiple coagulation factor deficiency 2, ER cargo receptor complex subunit"
"ENSG00000188229",4439.01233276079,-1.17289193019704,0.0497935157945029,-23.5551137830385,1.11266731932458e-122,6.83270456341902e-121,"TUBB4B","10383","tubulin beta 4B class IVb"
"ENSG00000126247",4295.38198573447,-1.12665802002376,0.047921694872061,-23.5103959288513,3.1930860446513e-122,1.95268473552161e-120,"CAPNS1","826","calpain small subunit 1"
"ENSG00000177283",725.828163002343,1.92278426746725,0.081834134919424,23.4961152746403,4.46931498824594e-122,2.72184976432928e-120,"FZD8","8325","frizzled class receptor 8"
"ENSG00000106546",1554.54278579126,1.74256160811478,0.0741982439689209,23.4852135967622,5.77642642423975e-122,3.50341451195249e-120,"AHR","196","aryl hydrocarbon receptor"
"ENSG00000138180",359.368768496895,-3.18369269399993,0.135565738239481,-23.4844934667478,5.87512847035282e-122,3.54867390967458e-120,"CEP55","55165","centrosomal protein 55"
"ENSG00000148700",4285.82315131084,0.987803436198129,0.0420932437800401,23.4670305134937,8.85892351339141e-122,5.32909447919847e-120,"ADD3","120","adducin 3"
"ENSG00000076382",405.631109926366,-2.73533208684633,0.116590496866595,-23.4610209267412,1.02030791568757e-121,6.11272278918837e-120,"SPAG5","10615","sperm associated antigen 5"
"ENSG00000184743",1576.71654061342,-1.67301179960734,0.0713119454209971,-23.4604706088237,1.0335905395723e-121,6.16722970535086e-120,"ATL3","25923","atlastin GTPase 3"
"ENSG00000154380",2793.82588213183,-1.19258973685373,0.0508599226852548,-23.4485165114001,1.3687854828076e-121,8.13433888936226e-120,"ENAH","55740","ENAH actin regulator"
"ENSG00000197063",1329.11793708827,1.50802309724644,0.0643482367906276,23.4353445014065,1.86500000081789e-121,1.1038702816086e-119,"MAFG","4097","MAF bZIP transcription factor G"
"ENSG00000206053",1065.6150476661,-1.5514333695817,0.0663293026339268,-23.3898640265239,5.41955090991658e-121,3.19493365241402e-119,"JPT2","90861","Jupiter microtubule associated homolog 2"
"ENSG00000102996",367.71965591051,3.29631501666857,0.140991825542458,23.3794761078253,6.91279204434042e-121,4.05899319320674e-119,"MMP15","4324","matrix metallopeptidase 15"
"ENSG00000114850",6573.62781699394,-1.22649686026621,0.0524738513644742,-23.3734865723344,7.95374725640349e-121,4.65167964543153e-119,"SSR3","6747","signal sequence receptor subunit 3"
"ENSG00000006468",1084.58824621265,1.63286372458275,0.0699908945682596,23.3296593029008,2.21746306725527e-120,1.29173797174736e-118,"ETV1","2115","ETS variant transcription factor 1"
"ENSG00000144959",842.046399250896,-1.75491947649601,0.0752295057540342,-23.3275422841908,2.32993712352746e-120,1.35191391049401e-118,"NCEH1","57552","neutral cholesterol ester hydrolase 1"
"ENSG00000150636",342.248144196322,3.13690163022239,0.134608555711728,23.3038800070052,4.04934551093645e-120,2.34036290745809e-118,"CCDC102B","79839","coiled-coil domain containing 102B"
"ENSG00000139734",376.886782058311,-3.00416047367931,0.129060251737929,-23.2771936612954,7.54764957044939e-120,4.34520544411262e-118,"DIAPH3","81624","diaphanous related formin 3"
"ENSG00000114796",586.82411052868,2.29706369421401,0.0986860202229554,23.276485251147,7.67337137083976e-120,4.40039483515316e-118,"KLHL24","54800","kelch like family member 24"
